rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
236,wireshark,1634,5355,C,https://github.com/wireshark/wireshark,Read-only mirror of Wireshark's Git repository at https://gitlab.com/wireshark/wireshark. GitHub won't let us disable pull requests. ☞ THEY WILL BE IGNORED HERE ☜ Please upload them at GitLab.,MDEwOlJlcG9zaXRvcnkyMTMyOTU1MA==,2023-03-28T10:45:18Z
237,no-more-secrets,256,5297,C,https://github.com/bartobri/no-more-secrets,A command line tool that recreates the famous data decryption effect seen in the 1992 movie Sneakers.,MDEwOlJlcG9zaXRvcnk1NTQ0MzM5Nw==,2023-02-17T17:19:05Z
238,SDL,1013,5274,C,https://github.com/libsdl-org/SDL,Simple Directmedia Layer,MDEwOlJlcG9zaXRvcnkzMzAwMDg4MDE=,2023-03-28T08:02:18Z
239,libhv,955,5271,C,https://github.com/ithewei/libhv,🔥 比libevent、libuv更易用的网络库。A c/c++ network library for developing TCP/UDP/SSL/HTTP/WebSocket/MQTT client/server.,MDEwOlJlcG9zaXRvcnkxNDYzOTc3Njg=,2023-03-21T14:04:03Z
240,hackrf,1374,5259,C,https://github.com/greatscottgadgets/hackrf,low cost software radio platform,MDEwOlJlcG9zaXRvcnkzNjgxMzky,2023-03-28T02:10:59Z
241,camerakit-android,869,5257,C,https://github.com/CameraKit/camerakit-android,Library for Android Camera 1 and 2 APIs. Massively increase stability and reliability of photo and video capture on all Android devices.,MDEwOlJlcG9zaXRvcnk3NDkwOTM0OA==,2022-11-04T18:05:25Z
242,SQLAdvisor,1207,5242,C,https://github.com/Meituan-Dianping/SQLAdvisor,输入SQL，输出索引优化建议,MDEwOlJlcG9zaXRvcnk4MzUyMzAzNg==,2019-04-10T07:01:17Z
243,fontforge,644,5228,C,https://github.com/fontforge/fontforge,"Free (libre) font editor for Windows, Mac OS X and GNU+Linux",MDEwOlJlcG9zaXRvcnk1MzkwMTU2,2023-03-24T00:18:56Z
244,ZipArchive,1274,5203,C,https://github.com/ZipArchive/ZipArchive,"ZipArchive is a simple utility class for zipping and unzipping files on iOS, macOS and tvOS.",MDEwOlJlcG9zaXRvcnk4NDk2OTI=,2023-03-20T12:35:51Z
245,HDMI-PI,790,5188,C,https://github.com/peng-zhihui/HDMI-PI,我设计的一个HDMI转MIPI模块，可以用于驱动各种手机屏幕当显示器用。,MDEwOlJlcG9zaXRvcnkzMDUyNDgzOTg=,2022-02-09T04:57:08Z
246,Provenance,646,5187,C,https://github.com/Provenance-Emu/Provenance,"iOS & tvOS multi-emulator frontend, supporting various Atari, Bandai, NEC, Nintendo, Sega, SNK and Sony console systems… Get Started:  https://wiki.provenance-emu.com  | ",MDEwOlJlcG9zaXRvcnkxMjQxNjg2Mg==,2023-03-27T15:46:25Z
247,iperf,1104,5186,C,https://github.com/esnet/iperf,"iperf3:  A TCP, UDP, and SCTP network bandwidth measurement tool",MDEwOlJlcG9zaXRvcnkxNzE4Mzg3MQ==,2023-03-25T04:27:37Z
248,mjolnir,136,5185,C,https://github.com/mjolnirapp/mjolnir,Lightweight automation and productivity app for OS X,MDEwOlJlcG9zaXRvcnkyMDk5OTAxOA==,2021-03-14T21:17:43Z
249,reptyr,211,5168,C,https://github.com/nelhage/reptyr,Reparent a running program to a new terminal,MDEwOlJlcG9zaXRvcnkxMjUyODY0,2023-01-12T12:18:09Z
250,AdAway,490,5159,C,https://github.com/AdAway/AdAway,AdAway is a free and open source ad blocker for Android. ,MDEwOlJlcG9zaXRvcnk1MDU3MTcz,2023-03-27T14:54:16Z
251,kbengine,2347,5152,C,https://github.com/kbengine/kbengine,A MMOG engine of server.,MDEwOlJlcG9zaXRvcnkxNjkwNzQ3NA==,2022-12-13T18:37:12Z
252,HP-Socket,1701,5143,C,https://github.com/ldcsaa/HP-Socket,High Performance TCP/UDP/HTTP Communication Component,MDEwOlJlcG9zaXRvcnkxNTI1NzIxMw==,2023-01-30T15:40:27Z
253,tmate,290,5132,C,https://github.com/tmate-io/tmate,Instant Terminal Sharing,MDEwOlJlcG9zaXRvcnkxMDY1MTQyMA==,2023-03-05T13:02:40Z
254,macvim,413,5127,C,https://github.com/b4winckler/macvim,Vim - the text editor - for Mac OS X,MDEwOlJlcG9zaXRvcnk2OTI3OTg=,2017-08-05T22:27:23Z
255,mozjpeg,428,5109,C,https://github.com/mozilla/mozjpeg,Improved JPEG encoder.,MDEwOlJlcG9zaXRvcnkxNTgzNzY3Ng==,2023-02-05T12:02:01Z
256,mruby,767,5094,C,https://github.com/mruby/mruby,Lightweight Ruby,MDEwOlJlcG9zaXRvcnk0MDczNTE2,2023-03-18T14:56:04Z
257,HoloCubic,1056,5079,C,https://github.com/peng-zhihui/HoloCubic,带网络功能的伪全息透明显示桌面站,MDEwOlJlcG9zaXRvcnkzMjc0OTE4OTU=,2023-01-04T01:25:37Z
258,OpenBLAS,1290,5076,C,https://github.com/xianyi/OpenBLAS,OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD version. ,MDEwOlJlcG9zaXRvcnkxMjg2ODA1,2023-03-28T08:04:22Z
259,sysbench,968,5071,C,https://github.com/akopytov/sysbench,Scriptable database and system performance benchmark,MDEwOlJlcG9zaXRvcnkzMTgwNjA5NA==,2023-02-09T02:48:21Z
260,UACME,1226,5068,C,https://github.com/hfiref0x/UACME,Defeating Windows User Account Control,MDEwOlJlcG9zaXRvcnkzMzAzMTg4NQ==,2023-02-16T11:39:51Z
261,dsvpn,381,5052,C,https://github.com/jedisct1/dsvpn,A Dead Simple VPN.,MDEwOlJlcG9zaXRvcnkxOTc0MzI3NTg=,2023-03-26T10:09:54Z
262,iodine,465,5048,C,https://github.com/yarrick/iodine,Official git repo for iodine dns tunnel,MDEwOlJlcG9zaXRvcnkzMzU0OTAy,2022-11-02T18:14:54Z
263,blink,147,5035,C,https://github.com/jart/blink,tiniest x86-64-linux emulator,R_kgDOIXL5Nw,2023-03-27T23:28:31Z
264,MBE,873,5029,C,https://github.com/RPISEC/MBE,Course materials for Modern Binary Exploitation by RPISEC,MDEwOlJlcG9zaXRvcnkzNzc4NDI3Nw==,2021-12-09T17:20:50Z
265,30dayMakeOS,1295,5022,C,https://github.com/yourtion/30dayMakeOS,《30天自制操作系统》源码中文版。自己制作一个操作系统（OSASK）的过程,MDEwOlJlcG9zaXRvcnkyMzY5MzM2Mg==,2022-09-14T14:23:41Z
266,proxychains,562,5006,C,https://github.com/haad/proxychains,"proxychains - a tool that forces any TCP connection made by any given application to follow through proxy like TOR or any other SOCKS4, SOCKS5 or HTTP(S) proxy.  Supported auth-types: ""user/pass"" for SOCKS4/5, ""basic"" for HTTP.",MDEwOlJlcG9zaXRvcnkxNDEwNzYy,2023-01-04T16:26:12Z
267,bitwise,197,5001,C,https://github.com/pervognsen/bitwise,Bitwise is an educational project where we create the software/hardware stack for a computer from scratch.,MDEwOlJlcG9zaXRvcnkxMjQ2MjMwODA=,2019-03-07T09:45:23Z
268,cjdns,598,4994,C,https://github.com/cjdelisle/cjdns,An encrypted IPv6 network using public-key cryptography for address allocation and a distributed hash table for routing.,MDEwOlJlcG9zaXRvcnkxMzc2MTAx,2023-02-26T22:33:00Z
269,nvtop,210,4989,C,https://github.com/Syllo/nvtop,"GPUs process monitoring for AMD, Intel and NVIDIA ",MDEwOlJlcG9zaXRvcnk5NDUzMDY3NA==,2023-02-25T13:25:15Z
270,sshfs,432,4958,C,https://github.com/libfuse/sshfs,A network filesystem client to connect to SSH servers,MDEwOlJlcG9zaXRvcnk0ODM4ODI4Ng==,2022-09-03T19:24:40Z
271,grbl,2914,4956,C,https://github.com/grbl/grbl,"An open source, embedded, high performance g-code-parser and CNC milling controller written in optimized C that will run on a straight Arduino",MDEwOlJlcG9zaXRvcnkxMTQxMDI=,2021-11-02T21:56:41Z
272,fishhook,951,4919,C,https://github.com/facebook/fishhook,A library that enables dynamically rebinding symbols in Mach-O binaries running on iOS.,MDEwOlJlcG9zaXRvcnkxMTM1MTkyNw==,2023-03-07T07:33:58Z
273,n2n,793,4917,C,https://github.com/ntop/n2n,Peer-to-peer VPN,MDEwOlJlcG9zaXRvcnk3MTY5MTIxMg==,2023-02-25T17:03:14Z
274,cmus,476,4893,C,https://github.com/cmus/cmus,"Small, fast and powerful console music player for Unix-like operating systems.",MDEwOlJlcG9zaXRvcnk3MzY1MTM2,2023-01-13T07:09:45Z
275,licecap,433,4884,C,https://github.com/justinfrankel/licecap,LICEcap simple animated screen capture tool for Windows and OS X,MDEwOlJlcG9zaXRvcnkyMjA0ODQ3Mg==,2022-02-14T02:47:31Z
276,ravynos,170,4853,C,https://github.com/ravynsoft/ravynos,A BSD-based OS project that aims to provide an experience like and some compatibility with macOS (formerly known as airyxOS),MDEwOlJlcG9zaXRvcnkzMzQ3Nzc4NTc=,2023-03-18T17:50:02Z
277,VeraCrypt,748,4852,C,https://github.com/veracrypt/VeraCrypt,Disk encryption with strong security based on TrueCrypt,MDEwOlJlcG9zaXRvcnkyNjM3NjQ5MA==,2023-02-02T20:58:12Z
278,rtl_433,1154,4831,C,https://github.com/merbanan/rtl_433,Program to decode radio transmissions from devices on the ISM bands (and other frequencies),MDEwOlJlcG9zaXRvcnk3NzA1NjM5,2023-03-27T08:13:41Z
279,redcarpet,540,4829,C,https://github.com/vmg/redcarpet,"The safe Markdown parser, reloaded.",MDEwOlJlcG9zaXRvcnkxNTIzMTA2,2023-01-29T13:13:55Z
280,Logan,785,4829,C,https://github.com/Meituan-Dianping/Logan,Logan is a lightweight case logging system based on mobile platform.,MDEwOlJlcG9zaXRvcnkxNTAzNTQzNjc=,2023-03-04T07:09:51Z
281,firejail,513,4799,C,https://github.com/netblue30/firejail,Linux namespaces and seccomp-bpf sandbox,MDEwOlJlcG9zaXRvcnk0MDQxODE0Ng==,2023-03-28T10:46:30Z
282,HelloWord-Keyboard,787,4775,C,https://github.com/peng-zhihui/HelloWord-Keyboard,,R_kgDOHvZyPg,2023-03-01T00:45:00Z
283,firmware,1667,4773,C,https://github.com/raspberrypi/firmware,"This repository contains pre-compiled binaries of the current Raspberry Pi  kernel and modules, userspace libraries, and bootloader/GPU firmware.",MDEwOlJlcG9zaXRvcnkzNTY1OTA5,2023-03-24T18:43:15Z
284,linux-kernel-exploits,1758,4768,C,https://github.com/SecWiki/linux-kernel-exploits,linux-kernel-exploits Linux平台提权漏洞集合,MDEwOlJlcG9zaXRvcnk4OTMxODk2NA==,2020-07-13T05:02:00Z
285,yasea,1319,4763,C,https://github.com/begeekmyfriend/yasea,RTMP live streaming client for Android,MDEwOlJlcG9zaXRvcnk1NTYwODk5Mw==,2021-12-30T03:20:15Z
286,coder-kung-fu,796,4759,C,https://github.com/yanfeizhang/coder-kung-fu,开发内功修炼,MDEwOlJlcG9zaXRvcnkzMzA5ODA1OTk=,2023-03-16T00:54:24Z
287,hekate,463,4739,C,https://github.com/CTCaer/hekate,hekate - A GUI based Nintendo Switch Bootloader,MDEwOlJlcG9zaXRvcnkxMzE3MTAzMjg=,2023-03-07T15:01:12Z
288,htop,309,4729,C,https://github.com/htop-dev/htop,htop - an interactive process viewer,MDEwOlJlcG9zaXRvcnkyODgwODI5MDk=,2023-03-15T02:07:19Z
289,kcat,439,4718,C,https://github.com/edenhill/kcat,Generic command line non-JVM Apache Kafka producer and consumer,MDEwOlJlcG9zaXRvcnkxODI1NzM1OA==,2023-02-07T01:23:09Z
290,sioyek,142,4715,C,https://github.com/ahrm/sioyek,Sioyek is a PDF viewer with a focus on textbooks and research papers,MDEwOlJlcG9zaXRvcnkzODUwMzcwNTI=,2023-03-24T09:47:46Z
291,zmap,863,4692,C,https://github.com/zmap/zmap,ZMap is a fast single packet network scanner designed for Internet-wide network surveys.,MDEwOlJlcG9zaXRvcnk3NzY1NDAz,2023-03-23T15:46:02Z
292,nanovg,731,4678,C,https://github.com/memononen/nanovg,Antialiased 2D vector drawing library on top of OpenGL for UI and visualizations.,MDEwOlJlcG9zaXRvcnkxNDMyNTc1Nw==,2022-09-25T21:17:20Z
293,arcore-android-sdk,1170,4677,C,https://github.com/google-ar/arcore-android-sdk,ARCore SDK for Android Studio,MDEwOlJlcG9zaXRvcnkxMDA5Nzk0ODQ=,2023-03-06T03:42:02Z
294,Atlas,1172,4646,C,https://github.com/Qihoo360/Atlas,"A high-performance and stable proxy for MySQL, it is developed by Qihoo's DBA and infrastructure team",MDEwOlJlcG9zaXRvcnkxNTI3OTk4MA==,2019-01-04T09:14:10Z
295,pngquant,464,4629,C,https://github.com/kornelski/pngquant,Lossy PNG compressor — pngquant command based on libimagequant library,MDEwOlJlcG9zaXRvcnkzMTAyOTY=,2023-03-10T04:30:14Z
296,dokany,612,4624,C,https://github.com/dokan-dev/dokany,User mode file system library for windows with FUSE Wrapper,MDEwOlJlcG9zaXRvcnkyNzgxODM2NQ==,2023-03-13T12:11:41Z
297,LiteOS,1553,4621,C,https://github.com/LiteOS/LiteOS,code and manual,MDEwOlJlcG9zaXRvcnk2NzkzNDE5MA==,2022-05-31T09:51:46Z
298,MangoHud,193,4601,C,https://github.com/flightlessmango/MangoHud,"A Vulkan and OpenGL overlay for monitoring FPS, temperatures, CPU/GPU load and more. Discord: https://discordapp.com/invite/Gj5YmBb",MDEwOlJlcG9zaXRvcnkyMzY2NDgzMzM=,2023-03-28T00:59:05Z
299,streem,257,4592,C,https://github.com/matz/streem,prototype of stream based programming language,MDEwOlJlcG9zaXRvcnkyNzg2MDczOA==,2022-01-03T10:45:02Z
300,tpotce,816,4591,C,https://github.com/telekom-security/tpotce,🍯 T-Pot - The All In One Honeypot Platform 🐝,MDEwOlJlcG9zaXRvcnkyNzI3NTQ0Mg==,2023-03-23T15:21:18Z
301,mdp,258,4574,C,https://github.com/visit1985/mdp,A command-line based markdown presentation tool.,MDEwOlJlcG9zaXRvcnkyNDAyMjMzMw==,2022-09-06T13:54:19Z
302,clib,230,4506,C,https://github.com/clibs/clib,C package manager-ish,MDEwOlJlcG9zaXRvcnk2NDI1NDM1,2023-03-06T16:22:16Z
303,yaf,1410,4495,C,https://github.com/laruence/yaf,"Fast php framework written in c, built in php extension",MDEwOlJlcG9zaXRvcnkyOTcwOTgy,2022-09-19T09:47:30Z
304,vim.js,283,4458,C,https://github.com/coolwanglu/vim.js,JavaScript port of Vim,MDEwOlJlcG9zaXRvcnkxNDgxNjk5Mw==,2016-05-12T09:08:08Z
305,xrdp,2561,4436,C,https://github.com/neutrinolabs/xrdp,xrdp: an open source RDP server,MDEwOlJlcG9zaXRvcnkxNjYwMTI3,2023-03-28T12:25:12Z
306,fluent-bit,1253,4421,C,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs and Metrics processor for Linux, BSD, OSX and Windows",MDEwOlJlcG9zaXRvcnkyOTkzMzk0OA==,2023-03-28T11:28:06Z
307,collapseos,268,4404,C,https://github.com/hsoft/collapseos,Bootstrap post-collapse technology,MDEwOlJlcG9zaXRvcnkxNzQyMzE3MzU=,2021-10-05T21:29:43Z
308,RIOT,1876,4396,C,https://github.com/RIOT-OS/RIOT,RIOT -  The friendly OS for IoT,MDEwOlJlcG9zaXRvcnk3MzcwMjQx,2023-03-28T12:13:43Z
309,libfuse,987,4382,C,https://github.com/libfuse/libfuse,The reference implementation of the Linux FUSE (Filesystem in Userspace) interface,MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==,2023-03-28T09:46:16Z
310,mgba,613,4381,C,https://github.com/mgba-emu/mgba,mGBA Game Boy Advance Emulator,MDEwOlJlcG9zaXRvcnkyNzc4ODQ3MQ==,2023-03-27T08:10:45Z
311,AliOS-Things,1085,4366,C,https://github.com/alibaba/AliOS-Things,面向IoT领域的、高可伸缩的物联网操作系统，可去官网了解更多信息https://www.aliyun.com/product/aliosthings,MDEwOlJlcG9zaXRvcnkxMDE4NjYwNzM=,2023-01-05T07:29:14Z
312,jo,145,4349,C,https://github.com/jpmens/jo,JSON output from a shell,MDEwOlJlcG9zaXRvcnk1MzEzMzYxMw==,2022-11-03T17:09:41Z
313,WickedEngine,462,4345,C,https://github.com/turanszkij/WickedEngine,3D engine with modern graphics,MDEwOlJlcG9zaXRvcnkzNzc3MDk2MQ==,2023-03-27T17:14:43Z
314,sds,438,4337,C,https://github.com/antirez/sds,Simple Dynamic Strings library for C,MDEwOlJlcG9zaXRvcnkxNjU4MjQ2Mw==,2022-12-11T20:27:30Z
315,Telegram-iOS,1228,4333,C,https://github.com/TelegramMessenger/Telegram-iOS,Telegram-iOS,MDEwOlJlcG9zaXRvcnkxNTc1OTAyOTQ=,2023-03-14T20:14:58Z
316,sokol,351,4332,C,https://github.com/floooh/sokol,minimal cross-platform standalone C headers,MDEwOlJlcG9zaXRvcnk5NzIxMjQ5MA==,2023-03-18T16:17:28Z
317,esp_wifi_repeater,863,4327,C,https://github.com/martin-ger/esp_wifi_repeater,A full functional WiFi Repeater (correctly: a WiFi NAT Router),MDEwOlJlcG9zaXRvcnk3NjY0OTQzMA==,2023-02-11T18:27:16Z
318,tbox,656,4311,C,https://github.com/tboox/tbox,🎁 A glib-like multi-platform c library,MDEwOlJlcG9zaXRvcnkxNTk1MDk5,2023-03-03T15:08:21Z
319,mbed-os,2897,4310,C,https://github.com/ARMmbed/mbed-os,Arm Mbed OS is a platform operating system designed for the internet of things,MDEwOlJlcG9zaXRvcnk4MjcwOTcy,2023-03-24T19:55:52Z
320,zlib,2144,4278,C,https://github.com/madler/zlib,A massively spiffy yet delicately unobtrusive compression library.,MDEwOlJlcG9zaXRvcnkyMzU5Mzc4,2023-03-14T16:32:35Z
321,libusb,1700,4275,C,https://github.com/libusb/libusb,A cross-platform library to access USB devices ,MDEwOlJlcG9zaXRvcnkxNTEyMDY3Ng==,2023-03-12T13:53:12Z
322,s2n-tls,685,4263,C,https://github.com/aws/s2n-tls,An implementation of the TLS/SSL protocols,MDEwOlJlcG9zaXRvcnkyMTI4NzA3Ng==,2023-03-28T01:15:04Z
323,naxsi,596,4262,C,https://github.com/nbs-system/naxsi,"NAXSI is an open-source, high performance, low rules maintenance WAF for NGINX",MDEwOlJlcG9zaXRvcnkyMjMzMTg1,2022-09-14T19:19:54Z
324,phc-winner-argon2,378,4239,C,https://github.com/P-H-C/phc-winner-argon2,"The password hash Argon2, winner of PHC ",MDEwOlJlcG9zaXRvcnk0MzYyOTc5MA==,2022-12-18T17:42:05Z
325,RediSearch,438,4231,C,https://github.com/RediSearch/RediSearch,"A query and indexing engine for Redis, providing secondary indexing, full-text search, and aggregations. ",MDEwOlJlcG9zaXRvcnk1ODEzMjU0NA==,2023-03-28T12:55:23Z
326,MTProxy,748,4225,C,https://github.com/TelegramMessenger/MTProxy,,MDEwOlJlcG9zaXRvcnkxMzUzNDgyMTU=,2022-10-12T19:59:02Z
327,tcpcopy,1027,4222,C,https://github.com/session-replay-tools/tcpcopy,"An online request replication tool, also a tcp stream replay tool, fit for real testing, performance testing, stability testing, stress testing, load testing, smoke testing, etc",MDEwOlJlcG9zaXRvcnkyNTc0OTgw,2022-11-26T11:06:51Z
328,Tesseract-OCR-iOS,956,4160,C,https://github.com/gali8/Tesseract-OCR-iOS,"Tesseract OCR iOS is a Framework for iOS7+, compiled also for armv7s and arm64.",MDEwOlJlcG9zaXRvcnk5NzY5MDQx,2021-05-03T20:04:54Z
329,gravity,211,4149,C,https://github.com/marcobambini/gravity,Gravity Programming Language,MDEwOlJlcG9zaXRvcnk4MzA1MjE2NQ==,2022-12-27T16:19:20Z
330,X-TRACK,999,4147,C,https://github.com/FASTSHIFT/X-TRACK,A GPS bicycle speedometer that supports offline maps and track recording ,MDEwOlJlcG9zaXRvcnkzNDk0OTA3NzA=,2022-08-14T12:17:18Z
331,seL4,578,4138,C,https://github.com/seL4/seL4,The seL4 microkernel,MDEwOlJlcG9zaXRvcnkyMTk3NzY5MQ==,2023-03-28T10:31:36Z
332,Luma3DS,515,4135,C,https://github.com/LumaTeam/Luma3DS,"Noob-proof (N)3DS ""Custom Firmware""",MDEwOlJlcG9zaXRvcnk1MTI3NTk4NA==,2023-03-27T22:40:49Z
333,OpenLara,355,4131,C,https://github.com/XProger/OpenLara,Classic Tomb Raider open-source engine,MDEwOlJlcG9zaXRvcnk2NTYzODgxMA==,2023-03-02T12:54:19Z
334,fio,1088,4086,C,https://github.com/axboe/fio,Flexible I/O Tester,MDEwOlJlcG9zaXRvcnk2MzMxNjMx,2023-03-27T20:44:53Z
335,mbedtls,2232,4083,C,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API.",MDEwOlJlcG9zaXRvcnk2Njg3OTM2,2023-03-28T12:48:55Z
336,loadlibrary,374,4080,C,https://github.com/taviso/loadlibrary,Porting Windows Dynamic Link Libraries to Linux,MDEwOlJlcG9zaXRvcnk5MjIxOTQzMQ==,2022-01-23T18:34:49Z
337,katran,444,4077,C,https://github.com/facebookincubator/katran,A high performance layer 4 load balancer,MDEwOlJlcG9zaXRvcnkxMzEzNDc5NTQ=,2023-03-28T02:23:00Z
338,mpc-hc,1723,4066,C,https://github.com/mpc-hc/mpc-hc,MPC-HC's main repository.  For support use our Trac: https://trac.mpc-hc.org/,MDEwOlJlcG9zaXRvcnk1MTgwNTc3,2020-04-24T11:04:40Z
339,dynomite,534,4046,C,https://github.com/Netflix/dynomite,A generic dynamo implementation for different k-v storage engines,MDEwOlJlcG9zaXRvcnkxMzQ4NDYyNQ==,2022-10-03T19:49:53Z
340,openwrt-passwall,2023,4034,C,https://github.com/xiaorouji/openwrt-passwall,A commonly used proxy toolchain for Openwrt LuCI Application.,MDEwOlJlcG9zaXRvcnkxNTE4NzAzNjQ=,2023-03-28T12:07:14Z
341,glusterfs,1041,4027,C,https://github.com/gluster/glusterfs,Gluster Filesystem : Build your distributed storage in minutes,MDEwOlJlcG9zaXRvcnkxMzc3MDM3,2023-03-28T12:14:20Z
342,meltdown,535,4026,C,https://github.com/IAIK/meltdown,"This repository contains several applications, demonstrating the Meltdown bug.",MDEwOlJlcG9zaXRvcnkxMTYxMTk3MDQ=,2022-05-30T09:50:58Z
343,oot,520,4023,C,https://github.com/zeldaret/oot,Decompilation of The Legend of Zelda: Ocarina of Time,MDEwOlJlcG9zaXRvcnkyNDc4NzU3Mzg=,2023-03-22T09:26:06Z
344,lxc,1075,4017,C,https://github.com/lxc/lxc,LXC - Linux Containers,MDEwOlJlcG9zaXRvcnk1NzIwOTk1,2023-03-19T22:05:06Z
345,ultrajson,364,4011,C,https://github.com/ultrajson/ultrajson,Ultra fast JSON decoder and encoder written in C with Python bindings,MDEwOlJlcG9zaXRvcnkxNDE4OTQx,2023-03-19T16:00:56Z
346,Quake,792,3987,C,https://github.com/id-Software/Quake,Quake GPL Source Release,MDEwOlJlcG9zaXRvcnkzMzE4NTMx,2017-07-23T12:20:27Z
347,h3,404,3983,C,https://github.com/uber/h3,Hexagonal hierarchical geospatial indexing system,MDEwOlJlcG9zaXRvcnkxMTQ5NDg4MTY=,2023-03-23T21:29:43Z
348,CyberEngineTweaks,255,3980,C,https://github.com/yamashi/CyberEngineTweaks,"Cyberpunk 2077 tweaks, hacks and scripting framework",MDEwOlJlcG9zaXRvcnkzMjA5MjE0NTM=,2023-03-21T21:17:45Z
349,LookingGlass,244,3971,C,https://github.com/gnif/LookingGlass,An extremely low latency KVMFR (KVM FrameRelay) implementation for guests with VGA PCI Passthrough.,MDEwOlJlcG9zaXRvcnkxMTM0MTI0NTc=,2023-03-19T01:58:26Z
350,PINRemoteImage,512,3970,C,https://github.com/pinterest/PINRemoteImage,"A thread safe, performant, feature rich image fetcher",MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==,2023-03-24T22:14:00Z
351,vis,253,3946,C,https://github.com/martanne/vis,A vi-like editor based on Plan 9's structural regular expressions,MDEwOlJlcG9zaXRvcnkyNjY3NzQxOA==,2023-03-27T22:53:20Z
352,sslh,342,3942,C,https://github.com/yrutschle/sslh,Applicative Protocol Multiplexer (e.g. share SSH and HTTPS on the same port),MDEwOlJlcG9zaXRvcnkxMTMyNDk5MQ==,2023-02-19T16:24:54Z
353,TIC-80,374,3941,C,https://github.com/nesbox/TIC-80,"TIC-80 is a fantasy computer for making, playing and sharing tiny games.",MDEwOlJlcG9zaXRvcnk3NzkyMDM4Mw==,2023-03-24T17:11:59Z
354,RxFFmpeg,699,3931,C,https://github.com/microshow/RxFFmpeg,🔥💥RxFFmpeg 是基于 ( FFmpeg 4.0 + X264 + mp3lame + fdk-aac + opencore-amr + openssl ) 编译的适用于 Android 平台的音视频编辑、视频剪辑的快速处理框架，包含以下功能：视频拼接，转码，压缩，裁剪，片头片尾，分离音视频，变速，添加静态贴纸和gif动态贴纸，添加字幕，添加滤镜，添加背景音乐，加速减速视频，倒放音视频，音频裁剪，变声，混音，图片合成视频，视频解码图片，抖音首页，视频播放器及支持 OpenSSL https 等主流特色功能,MDEwOlJlcG9zaXRvcnkxNTI0MjAwMzM=,2022-10-20T04:31:11Z
355,FFmpegAndroid,1087,3913,C,https://github.com/xufuji456/FFmpegAndroid,FFmpeg实现音频拼接、混音、均衡器音效；视频裁剪、水印、转码、编解码、转Gif动图；FFmpeg本地推流、H264与RTMP实时推流直播；OpenGL滤镜特效，视频拍摄。音视频学习路线，音视频知识总结、流媒体协议,MDEwOlJlcG9zaXRvcnkxMTg1NzI0MjY=,2023-03-15T03:07:21Z
356,ossec-hids,994,3911,C,https://github.com/ossec/ossec-hids,"OSSEC is an Open Source Host-based Intrusion Detection System that performs log analysis, file integrity checking, policy monitoring, rootkit detection, real-time alerting and active response.",MDEwOlJlcG9zaXRvcnkxMjkwMTU1OQ==,2023-03-20T13:26:11Z
357,LCUI,354,3908,C,https://github.com/lc-soft/LCUI,"A small C library for building user interfaces with C, XML and CSS.",MDEwOlJlcG9zaXRvcnk1MjkzODAy,2023-03-23T14:43:51Z
358,osv,601,3886,C,https://github.com/cloudius-systems/osv,"OSv, a new operating system for the cloud.",MDEwOlJlcG9zaXRvcnk3MjU4Njg1,2023-03-24T15:52:55Z
359,gimp,607,3872,C,https://github.com/GNOME/gimp,Read-only mirror of https://gitlab.gnome.org/GNOME/gimp,MDEwOlJlcG9zaXRvcnk0NTM3NTA4,2023-03-28T08:06:46Z
360,btrfs,190,3870,C,https://github.com/maharmstone/btrfs,WinBtrfs - an open-source btrfs driver for Windows,MDEwOlJlcG9zaXRvcnk1MjIzMDM5Ng==,2023-03-12T23:15:27Z
361,CloverBootloader,579,3864,C,https://github.com/CloverHackyColor/CloverBootloader,"Bootloader for macOS, Windows and Linux in UEFI and in legacy mode",MDEwOlJlcG9zaXRvcnkyMDU4MTAxMjE=,2023-03-26T17:30:33Z
362,reading-code-of-nginx-1.9.2,1194,3861,C,https://github.com/y123456yz/reading-code-of-nginx-1.9.2,nginx-1.9.2源码通读分析注释，带详尽函数中文分析注释以及相关函数流程调用注释，最全面的nginx源码阅读分析中文注释，更新完毕,MDEwOlJlcG9zaXRvcnk0Mjc2NjE5Nw==,2021-07-26T04:33:02Z
363,skhd,167,3857,C,https://github.com/koekeishiya/skhd, Simple hotkey daemon for macOS,MDEwOlJlcG9zaXRvcnk5OTYwNzA4Mg==,2023-03-27T22:58:26Z
364,littlefs,648,3846,C,https://github.com/littlefs-project/littlefs,A little fail-safe filesystem designed for microcontrollers,MDEwOlJlcG9zaXRvcnk4MzE2MDgxMQ==,2023-03-21T19:07:30Z
365,GmSSL,1407,3840,C,https://github.com/guanzhi/GmSSL,支持国密SM2/SM3/SM4/SM9/SSL的密码工具箱,MDEwOlJlcG9zaXRvcnkyNzM1OTE4Mw==,2023-03-23T08:12:25Z
